"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"11786",9,0,0,0,0,0,8,14,9,0,0,0,0,0,0,5,5,9,6,10
"11787",0,0,0,0,0,0,0,0,9,7,9,13,6,6,0,0,6,8,0,0
"11788",9,0,6,0,0,9,15,10,3,6,4,0,0,0,4,4,6,4,0,0
"11789",5,0,0,0,9,8,6,0,4,3,10,6,0,8,4,0,0,4,0,0
"11790",0,6,6,7,8,11,0,0,0,0,0,0,0,0,0,3,6,6,5,0
"11791",0,0,0,0,0,6,9,8,6,5,8,8,4,0,0,7,0,0,0,0
"11792",0,0,6,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,2,7
"11793",2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,7,6,0,5,0
"11794",0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0
"11795",13,15,14,5,4,15,12,7,0,5,0,4,0,4,0,3,4,0,0,0
"11796",0,0,0,0,6,12,9,12,6,8,9,10,10,7,2,9,0,4,11,12
"11797",0,0,0,4,3,9,12,0,0,0,6,8,10,11,9,9,8,6,3,0
"11798",4,0,0,0,0,0,6,9,6,9,7,0,0,0,4,0,0,0,0,0
"11799",0,5,0,0,0,0,0,0,0,0,6,7,5,0,0,0,0,0,0,0
"11800",0,0,0,0,0,0,5,0,4,6,0,0,0,4,6,9,0,5,8,0
"11801",4,7,9,4,4,6,7,12,9,0,6,9,11,6,0,7,0,0,0,0
"11802",0,5,6,3,6,0,0,11,7,0,0,0,0,0,0,6,0,10,3,0
"11803",11,12,10,12,0,0,10,10,0,0,7,7,0,9,0,0,0,0,0,0
"11804",0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0
"11805",0,0,0,0,6,0,0,9,12,6,0,5,0,0,0,8,8,11,8,6
"11806",9,4,0,9,4,8,0,0,6,0,8,10,6,14,7,7,11,12,6,6
"11807",0,0,0,0,0,0,0,0,0,0,8,8,15,12,8,8,9,11,1,0
"11808",0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,4,9
"11809",0,0,4,7,6,5,3,0,0,0,0,6,13,12,0,0,9,3,5,0
"11810",13,12,9,0,0,6,0,14,0,0,0,0,0,0,0,7,8,7,1,3
"11811",0,0,10,5,10,12,17,12,0,0,0,0,0,0,6,0,8,0,0,0
"11812",0,0,6,11,9,0,0,0,0,5,0,7,9,7,3,0,0,0,0,0
"11813",0,0,0,0,6,0,0,0,0,5,0,0,0,5,7,8,0,0,0,0
"11814",0,9,0,0,9,11,0,0,0,0,0,10,4,0,0,5,0,9,0,0
"11815",0,0,0,8,6,9,0,0,0,0,0,0,11,14,15,8,6,9,0,0
"11816",0,0,4,10,9,0,8,9,7,3,0,6,0,0,0,0,5,8,7,7
"11817",0,9,11,10,8,0,13,15,12,8,0,0,0,0,0,0,7,13,8,0
"11818",0,10,8,0,0,7,11,0,7,6,0,0,9,8,0,0,0,0,0,0
"11819",0,0,0,0,0,0,0,0,0,0,5,15,10,14,9,0,0,0,0,6
"11820",11,11,11,0,0,9,10,0,0,0,0,6,0,0,13,10,10,10,4,0
"11821",6,9,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,0,0
"11822",0,0,0,0,0,0,12,10,7,0,7,0,0,0,0,0,0,0,0,0
"11823",7,0,0,0,9,7,7,0,8,0,6,0,0,0,0,0,0,0,0,0
"11824",0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,10,9,3,0
"11825",0,0,0,0,10,2,0,0,8,9,0,10,10,12,9,0,6,8,0,0
"11826",0,0,0,3,12,6,8,7,0,7,6,0,5,0,0,6,0,0,0,0
"11827",4,0,8,7,0,0,0,7,0,5,0,0,8,14,7,6,6,0,3,0
"11828",0,0,0,0,0,0,0,7,7,5,0,0,0,0,0,0,6,0,0,0
"11829",0,5,7,0,0,0,0,6,0,4,0,0,0,0,0,0,0,12,7,0
"11830",0,0,0,0,0,5,0,0,0,0,0,7,5,0,6,3,0,0,0,0
"11831",4,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0
"11832",0,0,0,0,3,0,0,0,0,0,4,7,0,0,4,4,0,0,0,4
"11833",0,0,5,8,6,7,6,12,0,9,0,1,0,0,0,0,10,0,0,0
"11834",3,0,0,0,0,0,6,12,4,0,11,5,4,9,6,4,6,0,0,0
"11835",0,7,0,6,0,0,0,0,0,0,9,0,0,9,0,5,8,9,0,0
"11836",0,7,7,9,0,6,8,0,0,0,0,0,0,10,4,0,3,0,0,5
"11837",2,0,0,0,0,0,0,0,2,0,3,6,9,10,8,9,16,12,7,4
"11838",8,10,0,0,9,5,0,0,3,8,0,0,0,0,0,0,0,0,3,3
"11839",0,0,0,0,0,0,10,4,0,0,0,7,0,10,1,0,0,0,6,5
"11840",7,13,11,10,11,10,5,6,0,0,0,0,0,0,0,0,0,0,7,8
"11841",0,0,0,0,0,0,9,0,0,0,8,5,8,11,8,7,11,15,0,7
"11842",0,0,5,7,0,0,0,0,0,0,0,0,8,7,4,4,0,0,0,11
"11843",0,12,0,0,8,8,12,9,5,7,0,0,0,0,0,0,0,0,9,0
"11844",3,10,5,8,13,9,13,0,0,7,12,10,11,11,2,0,0,0,0,0
"11845",5,0,8,19,15,5,14,9,5,8,0,0,0,0,0,0,0,0,0,0
"11846",0,0,0,0,0,5,0,0,0,0,7,4,4,16,4,2,0,0,0,0
"11847",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11848",0,7,4,8,0,7,15,6,4,7,0,0,0,0,0,0,0,13,7,9
"11849",10,17,10,7,13,5,0,8,6,7,0,0,0,9,6,4,7,0,0,0
"11850",0,0,0,0,4,0,0,0,6,0,0,0,0,0,8,7,5,0,0,0
"11851",1,5,8,0,8,11,4,14,6,0,0,0,1,8,7,0,0,0,0,0
"11852",0,7,8,0,7,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0
"11853",11,0,6,12,9,8,0,0,5,5,0,0,0,0,0,0,7,7,8,9
"11854",0,0,8,0,0,0,0,4,1,0,0,0,0,0,5,10,8,0,0,7
"11855",7,0,6,0,5,0,4,7,4,6,0,0,5,0,5,0,8,0,0,0
"11856",0,0,0,0,0,0,0,0,7,13,0,0,0,0,5,0,4,0,0,0
"11857",0,0,0,0,7,9,9,4,5,5,0,0,6,7,7,0,0,0,0,0
"11858",7,0,0,0,10,13,7,8,11,5,3,0,0,0,0,0,0,0,0,0
"11859",0,0,0,0,0,7,9,16,10,14,0,0,0,0,0,0,0,0,0,0
"11860",0,0,0,0,5,0,0,0,0,0,0,5,5,14,0,8,7,6,7,0
"11861",6,5,12,0,0,7,6,9,7,0,10,4,0,7,0,8,0,0,0,0
"11862",0,0,0,0,0,0,3,9,6,8,0,7,3,0,0,0,0,0,0,10
"11863",13,0,11,13,11,0,5,0,5,0,4,5,11,13,8,11,0,0,0,6
"11864",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,0
"11865",8,0,9,12,10,15,12,7,5,5,0,0,0,5,8,10,0,0,0,0
"11866",0,0,0,0,0,0,4,5,0,0,6,0,5,10,12,11,4,0,0,0
"11867",0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,15,8,6,9,0
"11868",0,0,9,7,4,10,8,8,0,8,6,6,8,13,0,0,2,5,0,0
"11869",0,0,13,10,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0
"11870",0,0,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,6,0
"11871",0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,10,10,0,6,0
"11872",0,0,6,5,8,9,9,14,5,0,0,0,0,7,10,5,9,8,11,11
"11873",0,0,0,10,8,0,0,13,4,11,0,0,0,0,0,0,0,0,0,0
"11874",6,0,0,0,0,6,0,12,6,0,0,0,0,10,0,0,0,0,0,0
"11875",7,6,0,8,10,9,6,15,7,7,0,0,5,10,11,19,9,6,0,0
"11876",0,0,10,7,2,0,0,0,0,0,0,7,0,7,0,9,0,0,0,0
"11877",0,0,0,11,5,11,8,7,6,3,5,0,7,0,6,13,10,0,0,10
"11878",0,0,0,0,0,7,2,2,5,3,0,0,0,0,0,8,11,5,5,0
"11879",0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,10,7,7,13
"11880",0,0,0,0,0,8,6,0,0,0,9,0,0,7,0,0,0,0,0,0
"11881",0,0,9,9,7,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0
"11882",0,0,0,5,0,7,5,0,7,5,0,0,5,0,8,16,13,9,10,9
"11883",0,0,0,0,4,7,7,7,0,0,10,11,8,8,11,18,9,0,5,0
"11884",11,5,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0
"11885",9,7,12,13,9,12,9,8,6,6,6,12,7,0,0,0,12,5,9,6
"11886",0,0,0,0,0,0,1,0,0,0,0,7,0,0,3,6,0,0,0,0
"11887",0,0,0,0,0,0,0,8,4,1,0,7,6,8,6,8,0,0,0,0
"11888",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"11889",0,5,4,0,0,0,0,0,0,0,4,5,4,0,0,0,11,0,6,0
"11890",0,6,13,10,7,6,7,0,0,6,0,0,0,0,0,0,0,0,0,0
"11891",7,0,0,0,5,0,0,0,0,0,7,11,5,0,0,10,0,0,0,0
"11892",16,11,12,12,8,11,6,0,0,0,0,0,0,0,0,0,10,9,9,8
"11893",15,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,5,4,0,0
"11894",0,4,0,0,0,0,0,0,6,0,0,7,0,0,7,9,14,3,6,3
"11895",0,0,0,7,0,0,0,0,0,5,8,8,6,7,0,0,0,0,7,11
"11896",8,0,0,0,0,5,0,9,0,0,0,7,5,10,9,10,13,5,5,14
"11897",0,7,3,0,5,12,9,6,0,0,0,0,0,7,5,10,0,5,0,5
"11898",0,0,0,0,0,0,8,0,3,3,0,0,0,7,0,0,0,0,0,0
"11899",0,0,0,5,5,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0
"11900",0,4,0,0,0,0,9,5,3,0,0,0,0,0,0,5,0,0,6,13
"11901",8,10,0,0,0,0,2,7,11,13,5,0,6,10,14,0,0,0,0,0
"11902",7,5,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,11,0
"11903",0,6,7,9,0,0,0,0,0,0,12,5,14,10,10,10,13,13,14,14
"11904",0,0,0,0,0,0,0,5,8,5,0,0,0,0,0,0,0,0,6,6
"11905",0,0,0,7,0,0,0,0,8,13,13,5,0,10,18,15,13,5,10,0
"11906",4,8,6,16,3,0,0,0,0,0,0,0,0,0,9,8,9,0,0,6
"11907",6,8,8,8,0,0,0,0,0,0,12,4,12,11,0,11,0,0,0,0
"11908",5,7,11,0,0,0,0,0,0,6,0,0,0,9,9,9,0,0,0,0
"11909",4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"11910",4,0,9,0,0,0,0,4,2,0,10,0,0,0,0,0,0,0,0,0
"11911",0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"11912",0,0,0,0,0,0,8,0,0,8,0,0,0,0,10,12,13,4,7,0
"11913",0,0,0,0,4,8,0,1,0,0,12,8,10,16,13,10,0,2,10,8
"11914",1,0,6,0,0,8,6,6,0,0,16,10,13,0,0,11,17,7,13,0
"11915",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0
"11916",5,5,0,10,8,7,0,5,6,14,0,0,0,0,0,0,0,6,19,0
"11917",0,0,4,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11918",0,0,0,0,0,0,0,0,0,0,0,5,9,7,0,0,12,5,7,0
"11919",0,0,2,0,0,6,14,11,7,10,0,0,0,0,9,14,12,8,10,8
"11920",0,0,0,0,0,0,0,0,0,8,12,9,11,13,13,18,22,12,15,8
"11921",0,0,3,0,0,0,0,0,0,0,11,0,8,14,0,0,0,4,0,4
"11922",0,4,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,10
"11923",2,0,0,0,0,0,0,0,7,9,0,0,0,4,8,8,10,9,18,16
"11924",0,0,0,0,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"11925",6,0,0,0,4,5,0,5,0,0,0,0,0,0,0,0,0,0,8,0
"11926",4,5,0,0,0,5,8,11,13,5,0,0,0,0,0,0,0,0,0,0
"11927",0,5,0,5,7,10,12,5,0,0,7,0,0,0,0,5,6,0,0,4
"11928",10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11929",0,0,0,0,4,0,0,0,0,0,8,0,0,8,0,0,4,11,0,4
"11930",0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"11931",0,0,8,8,7,0,0,0,0,0,0,0,6,9,4,0,0,0,0,0
"11932",0,10,0,6,3,0,0,0,0,0,0,0,0,0,0,0,10,8,12,9
"11933",0,0,8,0,7,9,8,0,0,3,0,12,8,10,5,8,10,0,0,0
"11934",0,0,0,0,4,0,3,0,10,0,0,0,0,5,10,12,12,12,11,4
"11935",0,8,9,12,12,11,6,8,0,10,0,0,0,0,0,0,0,0,0,0
"11936",0,0,0,0,0,6,6,0,7,10,0,0,0,0,0,0,9,0,0,5
"11937",5,5,10,3,0,7,0,6,8,0,11,0,4,6,0,0,0,9,0,6
"11938",0,0,6,3,3,7,7,8,0,0,9,0,0,8,6,10,0,14,20,11
"11939",14,13,0,0,3,0,5,0,7,8,0,0,0,0,0,0,0,12,14,0
"11940",7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11941",8,0,11,0,6,0,0,0,0,0,0,0,4,6,0,9,5,12,8,0
"11942",12,14,0,5,7,9,6,6,5,2,0,6,0,0,4,9,0,0,0,0
"11943",0,7,8,8,5,6,2,6,0,13,0,0,0,4,0,0,0,0,0,0
"11944",0,0,0,0,0,7,5,2,0,0,0,0,0,0,7,0,0,0,0,0
"11945",10,0,8,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0
"11946",8,10,12,10,10,5,2,0,0,0,8,9,10,6,0,9,0,0,0,0
"11947",0,0,0,0,1,0,0,0,0,0,11,13,7,8,0,10,0,6,0,0
"11948",0,0,0,0,0,5,0,9,9,0,0,0,0,11,0,0,0,15,10,1
"11949",9,9,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"11950",0,0,8,9,4,6,5,0,0,10,0,0,0,7,0,0,0,0,0,0
"11951",12,0,8,7,0,3,6,10,13,7,0,5,5,7,4,0,0,0,0,0
"11952",4,0,12,10,0,0,0,0,5,8,7,15,6,5,4,0,3,5,14,0
"11953",0,0,0,4,0,6,5,12,0,8,0,10,7,7,5,8,6,7,12,10
"11954",0,0,0,0,0,0,4,11,4,0,0,0,0,2,0,0,0,0,0,0
"11955",0,0,0,0,1,8,0,13,10,11,0,0,0,0,0,0,0,0,0,0
"11956",0,0,0,3,6,0,0,0,0,0,0,13,8,3,4,5,4,3,0,0
"11957",10,8,9,7,2,0,0,0,0,0,0,0,6,8,3,0,0,7,8,0
"11958",6,0,6,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,10
"11959",0,7,9,7,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"11960",13,9,9,0,0,0,0,0,0,0,0,7,0,0,0,5,4,0,10,0
"11961",0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,7,0,0,8
"11962",11,4,0,0,0,0,0,0,5,7,0,9,6,0,0,0,0,0,0,0
"11963",0,6,0,0,0,0,6,9,8,5,7,11,6,7,5,6,8,0,0,0
"11964",0,0,12,0,0,0,0,0,6,9,0,0,0,0,0,0,4,4,7,0
"11965",0,2,4,0,2,0,0,0,4,0,0,0,0,0,0,0,5,0,0,8
"11966",0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,8,0
"11967",0,0,0,0,10,9,0,5,6,0,0,0,0,0,0,0,0,0,0,0
"11968",0,6,7,8,0,6,8,0,7,9,0,0,0,6,5,0,7,3,0,0
"11969",7,0,0,0,0,0,0,9,6,0,0,0,0,0,0,6,4,0,8,11
"11970",0,6,9,0,9,10,5,11,9,11,0,0,0,0,0,6,4,0,0,12
"11971",0,6,0,0,0,10,2,0,8,0,5,13,3,9,5,0,0,0,0,0
"11972",0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,6
"11973",0,0,0,4,9,8,0,0,0,0,0,8,0,0,0,0,0,0,0,5
"11974",0,3,6,4,7,8,0,8,11,11,0,0,0,10,9,10,15,11,16,11
"11975",4,0,7,10,9,0,0,0,8,7,0,0,6,6,0,3,0,0,0,0
"11976",14,8,0,0,10,11,12,10,9,9,9,10,9,13,9,8,10,0,0,0
"11977",0,0,0,0,8,8,0,0,0,0,8,6,7,4,0,0,0,6,0,0
"11978",6,0,10,13,9,0,0,0,0,0,8,13,7,3,4,12,0,0,7,10
"11979",7,3,0,3,0,8,10,8,9,10,0,0,0,0,0,0,0,0,0,8
"11980",0,0,0,0,5,4,0,0,0,0,0,4,7,0,0,0,0,0,0,0
"11981",3,0,6,14,11,3,5,0,9,10,0,0,0,0,0,0,0,0,0,0
"11982",0,7,4,0,0,0,5,0,0,0,6,12,7,11,0,0,0,0,11,9
"11983",9,0,4,0,0,7,0,0,0,0,5,9,0,0,0,0,0,0,0,0
"11984",0,0,0,4,9,10,9,8,6,8,0,0,0,8,9,14,10,0,0,8
"11985",0,0,0,0,10,8,13,5,0,0,0,0,0,9,8,8,0,0,0,7
"11986",0,6,0,6,9,7,0,0,10,6,7,0,5,0,0,0,0,0,0,10
"11987",0,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
"11988",0,0,0,0,0,8,10,0,5,8,0,9,6,7,0,0,0,0,0,0
"11989",11,4,0,8,8,5,5,10,0,0,8,0,0,3,0,0,4,11,0,10
"11990",0,0,6,8,7,0,0,0,0,6,0,0,0,7,3,0,9,4,6,5
"11991",0,0,0,0,0,0,8,8,0,4,0,0,0,0,0,0,0,0,0,0
"11992",5,3,0,0,0,0,0,0,0,7,4,12,6,7,3,4,0,7,0,6
"11993",0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"11994",0,11,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11995",12,6,0,0,7,0,9,8,12,12,2,0,0,0,0,0,0,5,0,0
"11996",0,0,0,10,12,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0
"11997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"11998",0,7,11,9,13,3,10,9,8,3,7,10,0,6,0,8,2,0,0,0
"11999",5,3,0,0,0,0,0,0,0,4,11,12,9,5,4,0,0,0,0,0
"12000",0,0,0,0,0,0,0,0,7,11,8,0,1,0,3,0,11,9,0,0
"12001",0,9,0,0,0,0,0,0,0,9,0,0,13,12,11,11,7,6,0,0
"12002",0,0,0,0,9,2,0,0,0,0,0,0,0,10,7,0,0,0,0,6
"12003",7,3,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0
"12004",0,0,0,0,0,7,15,11,13,15,0,0,0,0,0,0,0,0,8,6
"12005",0,0,0,0,0,0,0,0,0,0,0,6,10,8,7,8,0,0,0,1
"12006",11,9,9,8,0,0,10,10,0,0,0,10,13,11,8,16,7,6,0,0
"12007",8,7,9,11,12,4,12,0,0,13,0,0,0,0,0,6,5,5,0,0
"12008",0,5,0,0,6,1,0,0,0,0,3,0,0,0,6,7,0,0,6,0
"12009",0,0,5,0,0,4,10,0,0,0,0,0,0,0,0,0,7,8,9,1
"12010",11,7,0,0,0,0,9,0,0,0,5,5,9,10,5,0,5,0,0,0
"12011",9,7,6,10,13,7,14,8,14,4,0,0,0,0,7,0,0,0,0,0
"12012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"12013",0,0,10,12,0,4,0,0,0,12,0,0,0,7,0,0,0,6,6,8
"12014",0,0,0,0,7,0,12,10,10,9,3,0,0,0,0,0,0,0,0,0
"12015",0,0,0,6,0,3,0,0,0,11,0,0,0,9,8,0,7,9,14,10
"12016",9,8,7,0,5,0,0,0,0,0,1,0,11,7,5,11,5,0,8,0
"12017",10,7,0,0,0,0,0,0,0,0,5,4,0,5,9,0,0,0,0,0
"12018",0,0,0,0,0,0,11,0,8,11,0,0,0,0,0,6,0,6,7,0
"12019",11,11,12,13,12,4,0,5,0,0,0,0,12,12,13,12,10,7,7,8
"12020",10,6,13,15,5,7,14,9,10,11,0,0,0,0,11,14,5,0,0,0
"12021",0,0,0,0,0,4,0,0,0,8,0,0,0,4,0,0,3,3,5,0
"12022",10,0,0,10,0,0,11,0,0,0,0,0,7,6,0,0,0,0,0,0
"12023",12,0,8,12,12,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0
"12024",11,4,6,9,13,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0
"12025",13,8,0,0,0,0,0,0,0,0,0,0,4,4,5,6,3,6,11,12
"12026",0,0,0,6,5,0,0,0,0,0,11,5,7,8,8,5,5,9,0,0
"12027",0,0,5,10,10,5,0,6,7,0,0,0,7,0,0,0,0,0,0,6
"12028",0,0,0,5,10,6,6,0,0,0,8,5,7,8,0,0,0,7,3,6
"12029",0,8,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"12030",0,11,7,0,0,0,7,0,0,8,8,5,13,4,0,0,0,7,0,0
"12031",0,0,0,0,0,0,11,0,0,0,0,0,0,9,7,10,8,8,0,0
"12032",0,0,0,0,0,0,0,4,0,0,8,8,9,4,0,0,0,0,0,0
"12033",0,0,0,0,0,11,0,0,0,8,0,0,0,0,4,7,0,0,0,0
"12034",0,10,8,10,11,6,4,7,0,0,0,0,0,6,7,5,5,4,8,7
"12035",3,0,0,7,9,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"12036",0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"12037",6,12,4,0,0,7,0,0,0,0,0,0,0,0,0,0,4,8,6,7
"12038",0,0,0,0,9,8,7,7,13,0,0,0,0,0,7,0,10,8,0,5
"12039",12,0,0,6,10,0,13,0,6,8,0,4,8,0,0,0,6,9,5,0
"12040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,12,3,0
"12041",10,11,9,13,5,5,12,8,11,0,9,6,9,4,4,0,0,0,0,0
"12042",0,0,6,0,0,5,0,0,0,0,14,6,0,0,0,5,6,3,0,0
"12043",4,6,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0
"12044",0,14,0,0,0,7,0,4,0,0,0,0,4,0,0,0,10,11,7,0
"12045",0,0,0,0,0,0,0,0,8,0,7,5,9,1,0,3,7,7,2,0
"12046",0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,7,9,0,0
"12047",0,0,0,0,9,7,0,0,3,0,0,3,7,0,0,0,0,0,6,6
"12048",0,6,0,0,0,0,0,0,0,0,14,11,7,0,7,10,10,10,5,1
"12049",0,9,0,6,7,9,0,6,13,11,7,11,11,9,4,0,6,4,6,0
"12050",0,0,5,12,12,0,0,7,0,0,9,3,0,0,0,0,0,0,4,3
"12051",7,0,0,8,0,0,0,0,0,0,0,0,5,10,8,4,0,0,0,4
"12052",9,12,0,0,7,5,12,9,6,9,0,0,0,0,8,1,0,7,0,0
"12053",7,3,1,0,0,4,9,6,0,0,0,9,9,0,0,0,4,0,0,0
"12054",8,0,0,0,0,0,0,7,0,0,11,14,12,9,9,4,9,13,8,9
"12055",8,7,5,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7
"12056",0,0,0,0,0,0,0,2,6,0,0,6,6,7,8,9,9,14,13,13
"12057",7,6,0,0,0,7,11,12,0,0,9,4,0,0,0,2,4,0,8,7
"12058",0,0,0,0,0,0,7,5,0,0,13,10,6,7,0,0,5,0,0,0
"12059",13,10,5,11,8,13,8,5,2,5,0,0,0,4,8,7,8,0,0,0
"12060",9,12,7,7,7,0,0,0,9,2,0,7,0,0,0,0,5,0,7,10
"12061",0,0,0,7,0,0,0,2,0,0,0,0,0,0,7,4,1,0,0,0
"12062",0,0,3,12,7,0,0,0,0,0,0,0,7,6,9,8,6,11,0,10
"12063",8,0,0,8,5,0,0,0,5,7,0,0,0,0,0,4,0,0,0,0
"12064",0,0,0,0,0,6,7,7,0,4,0,0,8,7,0,0,9,6,0,0
"12065",0,2,9,0,5,7,11,9,0,0,0,0,0,0,0,0,0,0,0,0
"12066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,8,0
"12067",10,9,0,0,0,0,0,0,0,0,0,0,0,8,7,2,5,8,0,0
"12068",8,12,9,14,8,8,10,0,0,0,4,0,0,8,0,4,5,8,4,3
"12069",0,0,0,0,0,4,0,0,0,4,6,0,8,7,5,6,4,0,5,4
"12070",0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,8,11
"12071",6,0,0,0,0,0,0,0,0,0,4,9,8,5,0,0,0,0,8,6
"12072",8,7,5,8,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0
"12073",0,0,0,0,0,5,0,0,0,0,0,6,3,0,6,3,4,10,8,5
"12074",7,0,0,8,0,7,0,0,0,2,5,8,9,14,0,0,3,0,0,0
"12075",0,0,6,12,11,8,0,10,9,7,5,0,0,0,0,5,0,0,0,0
"12076",6,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"12077",6,0,7,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,7
"12078",9,11,6,5,10,0,0,0,0,0,7,9,13,10,11,6,0,0,0,0
"12079",0,0,0,3,12,7,6,11,7,4,0,0,0,7,6,7,10,0,0,0
"12080",10,0,12,7,13,7,11,4,0,0,0,0,0,4,0,0,0,8,11,7
"12081",0,0,0,0,0,6,12,15,10,10,0,0,0,0,0,0,0,2,0,0
"12082",0,0,0,0,5,0,0,8,12,6,13,17,11,3,5,8,9,9,0,0
"12083",0,0,7,4,9,0,0,9,4,6,7,0,0,0,0,0,0,0,0,0
"12084",5,2,0,0,0,0,7,0,0,7,0,7,11,0,6,8,0,0,0,0
"12085",0,0,0,0,6,5,7,13,0,0,0,0,0,6,9,9,0,0,0,5
"12086",10,10,10,0,10,8,7,9,6,0,8,11,11,10,9,0,10,4,11,10
"12087",0,0,0,4,9,7,7,0,0,8,0,0,0,0,7,6,13,12,0,6
"12088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"12089",0,0,0,0,0,0,7,0,0,10,0,0,0,5,0,0,0,0,0,0
"12090",0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0
"12091",8,6,0,6,0,4,0,6,0,0,10,10,8,0,6,9,7,0,0,0
"12092",0,0,0,5,12,0,0,0,0,0,6,11,0,0,0,0,0,0,5,1
"12093",9,6,0,0,0,0,0,0,0,3,5,9,0,7,7,4,6,0,0,0
"12094",10,12,14,4,11,14,14,14,6,0,0,0,0,4,0,0,0,0,0,0
"12095",5,0,9,0,5,8,8,9,0,0,0,7,10,0,0,6,10,5,11,0
"12096",0,6,8,11,15,4,12,10,4,0,0,9,0,9,4,8,0,0,0,0
"12097",0,12,11,0,0,0,0,0,7,0,0,0,0,0,0,0,5,8,0,6
"12098",9,7,9,5,11,6,12,9,0,0,0,12,7,9,4,6,0,0,0,0
"12099",0,14,9,5,11,7,0,10,0,0,7,7,6,0,0,0,0,4,13,3
"12100",0,5,0,0,8,5,0,7,7,0,0,0,0,5,6,2,0,0,0,4
"12101",0,0,0,0,9,0,0,0,8,0,3,0,0,0,0,0,8,9,9,0
